time	V(ck)	V(d)	V(q)
0.000000000000000e+000	0.000000e+000	0.000000e+000	5.600761e-001
4.882812480489244e-015	5.371094e-004	5.371094e-004	5.600853e-001
9.765624960978488e-015	1.074219e-003	1.074219e-003	5.600932e-001
1.953124992195698e-014	2.148438e-003	2.148438e-003	5.601076e-001
3.906249984391395e-014	4.296875e-003	4.296875e-003	5.601361e-001
7.812499968782791e-014	8.593750e-003	8.593750e-003	5.601933e-001
1.562499993756558e-013	1.718750e-002	1.718750e-002	5.603074e-001
3.124999987513116e-013	3.437500e-002	3.437500e-002	5.605257e-001
6.249999975026233e-013	6.875000e-002	6.875000e-002	5.609238e-001
1.249999995005247e-012	1.375000e-001	1.375000e-001	5.616074e-001
2.499999990010493e-012	2.750000e-001	2.750000e-001	5.626661e-001
4.999999980020986e-012	5.500000e-001	5.500000e-001	5.625510e-001
9.999999999999999e-012	1.100000e+000	1.100000e+000	5.568119e-001
1.049999999800210e-011	1.100000e+000	1.100000e+000	5.540698e-001
1.149999999400630e-011	1.100000e+000	1.100000e+000	5.479409e-001
1.349999998601469e-011	1.100000e+000	1.100000e+000	5.337755e-001
1.749999997003148e-011	1.100000e+000	1.100000e+000	5.032560e-001
2.330768127090126e-011	1.100000e+000	1.100000e+000	4.659175e-001
3.276787224767430e-011	1.100000e+000	1.100000e+000	4.540804e-001
5.168825420122036e-011	1.100000e+000	1.100000e+000	5.873417e-001
8.853008104019796e-011	1.100000e+000	1.100000e+000	9.349276e-001
1.294566266446228e-010	1.100000e+000	1.100000e+000	1.092590e+000
2.026136764781592e-010	1.100000e+000	1.100000e+000	1.100058e+000
3.020441763753381e-010	1.100000e+000	1.100000e+000	1.099644e+000
4.198262461452273e-010	1.100000e+000	1.100000e+000	1.100111e+000
6.553903856850060e-010	1.100000e+000	1.100000e+000	1.099785e+000
1.126518664764563e-009	1.100000e+000	1.100000e+000	1.099914e+000
1.614799914764563e-009	1.100000e+000	1.100000e+000	1.099915e+000
2.103081164764563e-009	1.100000e+000	1.100000e+000	1.099923e+000
2.591362414764563e-009	1.100000e+000	1.100000e+000	1.099926e+000
3.079643664764563e-009	1.100000e+000	1.100000e+000	1.099934e+000
3.567924914764562e-009	1.100000e+000	1.100000e+000	1.099936e+000
4.056206164764562e-009	1.100000e+000	1.100000e+000	1.099942e+000
4.544487414764563e-009	1.100000e+000	1.100000e+000	1.102667e+000
4.554487414764562e-009	1.100000e+000	1.100000e+000	1.101531e+000
4.574487414764562e-009	1.100000e+000	1.100000e+000	1.099541e+000
4.614487414764561e-009	1.100000e+000	1.100000e+000	1.100171e+000
4.694487414764559e-009	1.100000e+000	1.100000e+000	1.099916e+000
4.854487414764555e-009	1.100000e+000	1.100000e+000	1.099180e+000
4.864487414764555e-009	1.100000e+000	1.100000e+000	1.099490e+000
4.884487414764554e-009	1.100000e+000	1.100000e+000	1.100117e+000
4.924487414764553e-009	1.100000e+000	1.100000e+000	1.100277e+000
4.930000000000002e-009	1.100000e+000	1.100000e+000	1.100199e+000
4.941025170470899e-009	1.100000e+000	1.100000e+000	1.099967e+000
4.963075511412692e-009	1.100000e+000	1.100000e+000	1.099958e+000
4.965899318116412e-009	1.100000e+000	1.100000e+000	1.099966e+000
4.971546931523852e-009	1.100000e+000	1.100000e+000	1.099997e+000
4.982842158338733e-009	1.100000e+000	1.100000e+000	1.100000e+000
4.996544322433254e-009	1.100000e+000	1.100000e+000	1.100000e+000
5.000000000000000e-009	1.100000e+000	1.100000e+000	1.100000e+000
5.003088644866508e-009	1.100000e+000	1.100000e+000	1.100000e+000
5.005290841067933e-009	1.100000e+000	1.100000e+000	1.099999e+000
5.007063738398100e-009	1.100000e+000	1.100000e+000	1.099999e+000
5.010000000000000e-009	1.100000e+000	1.100000e+000	1.099999e+000
5.010293626160190e-009	1.067701e+000	1.100000e+000	1.099704e+000
5.010880878480570e-009	1.003103e+000	1.100000e+000	1.099174e+000
5.012055383121330e-009	8.739079e-001	1.100000e+000	1.098462e+000
5.014404392402850e-009	6.155168e-001	1.100000e+000	1.097875e+000
5.015301981436960e-009	5.167820e-001	1.100000e+000	1.097947e+000
5.017097159505179e-009	3.193125e-001	1.100000e+000	1.098431e+000
5.020000000000000e-009	0.000000e+000	1.100000e+000	1.099235e+000
5.020290284049482e-009	0.000000e+000	1.100000e+000	1.099575e+000
5.020870852148446e-009	0.000000e+000	1.100000e+000	1.100165e+000
5.022031988346375e-009	0.000000e+000	1.100000e+000	1.100904e+000
5.024354260742232e-009	0.000000e+000	1.100000e+000	1.101204e+000
5.028998805533945e-009	0.000000e+000	1.100000e+000	1.100786e+000
5.038287895117372e-009	0.000000e+000	1.100000e+000	1.100294e+000
5.056866074284227e-009	0.000000e+000	1.100000e+000	1.100105e+000
5.094022432617936e-009	0.000000e+000	1.100000e+000	1.100019e+000
5.168335149285353e-009	0.000000e+000	1.100000e+000	1.099998e+000
5.316960582620187e-009	0.000000e+000	1.100000e+000	1.100001e+000
6.102492699289857e-009	0.000000e+000	1.100000e+000	1.100000e+000
7.567336449289857e-009	0.000000e+000	1.100000e+000	1.100000e+000
9.032180199289858e-009	0.000000e+000	1.100000e+000	1.100000e+000
9.520461449289858e-009	0.000000e+000	1.100000e+000	1.100010e+000
9.550461449289857e-009	0.000000e+000	1.100000e+000	1.099998e+000
9.990000000000001e-009	0.000000e+000	1.100000e+000	1.100000e+000
1.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.000100000000000e-008	1.100000e-001	1.100000e+000	1.100762e+000
1.000300000000000e-008	3.300000e-001	1.100000e+000	1.101531e+000
1.000600000000000e-008	6.600000e-001	1.100000e+000	1.101628e+000
1.001000000000000e-008	1.100000e+000	1.100000e+000	1.101330e+000
1.001040000000000e-008	1.100000e+000	1.100000e+000	1.100925e+000
1.001120000000000e-008	1.100000e+000	1.100000e+000	1.100185e+000
1.001280000000000e-008	1.100000e+000	1.100000e+000	1.099321e+000
1.001600000000000e-008	1.100000e+000	1.100000e+000	1.098911e+000
1.002240000000000e-008	1.100000e+000	1.100000e+000	1.099236e+000
1.003520000000000e-008	1.100000e+000	1.100000e+000	1.099769e+000
1.006080000000000e-008	1.100000e+000	1.100000e+000	1.099983e+000
1.011199999999999e-008	1.100000e+000	1.100000e+000	1.100001e+000
1.021439999999998e-008	1.100000e+000	1.100000e+000	1.100000e+000
1.041919999999996e-008	1.100000e+000	1.100000e+000	1.100000e+000
1.424676874999992e-008	1.100000e+000	1.100000e+000	1.100000e+000
1.452171875000000e-008	1.100000e+000	1.100000e+000	1.099998e+000
1.455171875000001e-008	1.100000e+000	1.100000e+000	1.100001e+000
1.484171875000010e-008	1.100000e+000	1.100000e+000	1.100000e+000
1.500000000000000e-008	1.100000e+000	1.100000e+000	1.100000e+000
1.501000000000000e-008	1.100000e+000	1.100000e+000	1.100000e+000
1.501100000000000e-008	9.900000e-001	1.100000e+000	1.099233e+000
1.501300000000000e-008	7.700000e-001	1.100000e+000	1.098325e+000
1.501600000000000e-008	4.400000e-001	1.100000e+000	1.098225e+000
1.502000000000000e-008	0.000000e+000	1.100000e+000	1.099065e+000
1.502040000000000e-008	0.000000e+000	1.100000e+000	1.099531e+000
1.502120000000000e-008	0.000000e+000	1.100000e+000	1.100287e+000
1.502280000000000e-008	0.000000e+000	1.100000e+000	1.101048e+000
1.502600000000001e-008	0.000000e+000	1.100000e+000	1.101155e+000
1.503240000000001e-008	0.000000e+000	1.100000e+000	1.100606e+000
1.504520000000002e-008	0.000000e+000	1.100000e+000	1.100181e+000
1.507080000000004e-008	0.000000e+000	1.100000e+000	1.100052e+000
1.512200000000007e-008	0.000000e+000	1.100000e+000	1.100001e+000
1.522440000000015e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.580045267857164e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.637650535714313e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.695255803571462e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.752861071428611e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.810466339285760e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.868071607142909e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.925676875000058e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.951171875000000e-008	0.000000e+000	1.100000e+000	1.099997e+000
1.954171875000001e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.966171875000002e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.983171875000005e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.985433035714290e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.987694196428575e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.989955357142860e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.992216517857145e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.994477678571430e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.996738839285715e-008	0.000000e+000	1.100000e+000	1.100000e+000
1.999000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.000100000000000e-008	1.100000e-001	1.100000e+000	1.100762e+000
2.000300000000000e-008	3.300000e-001	1.100000e+000	1.101531e+000
2.000600000000000e-008	6.600000e-001	1.100000e+000	1.101628e+000
2.001000000000000e-008	1.100000e+000	1.100000e+000	1.101329e+000
2.001040000000000e-008	1.100000e+000	1.100000e+000	1.100925e+000
2.001120000000000e-008	1.100000e+000	1.100000e+000	1.100185e+000
2.001280000000000e-008	1.100000e+000	1.100000e+000	1.099321e+000
2.001600000000000e-008	1.100000e+000	1.100000e+000	1.098911e+000
2.002240000000000e-008	1.100000e+000	1.100000e+000	1.099236e+000
2.003520000000001e-008	1.100000e+000	1.100000e+000	1.099769e+000
2.006080000000002e-008	1.100000e+000	1.100000e+000	1.099983e+000
2.011200000000003e-008	1.100000e+000	1.100000e+000	1.100001e+000
2.021440000000006e-008	1.100000e+000	1.100000e+000	1.100000e+000
2.041920000000013e-008	1.100000e+000	1.100000e+000	1.100000e+000
2.424676875000024e-008	1.100000e+000	1.100000e+000	1.100000e+000
2.452171875000000e-008	1.100000e+000	1.100000e+000	1.099998e+000
2.455171875000002e-008	1.100000e+000	1.100000e+000	1.100001e+000
2.484171875000015e-008	1.100000e+000	1.100000e+000	1.100000e+000
2.500000000000000e-008	1.100000e+000	1.100000e+000	1.100000e+000
2.501000000000000e-008	1.100000e+000	1.100000e+000	1.100000e+000
2.501100000000000e-008	9.900000e-001	1.100000e+000	1.099233e+000
2.501300000000000e-008	7.700000e-001	1.100000e+000	1.098325e+000
2.501600000000000e-008	4.400000e-001	1.100000e+000	1.098225e+000
2.502000000000000e-008	0.000000e+000	1.100000e+000	1.099065e+000
2.502040000000000e-008	0.000000e+000	1.100000e+000	1.099531e+000
2.502120000000000e-008	0.000000e+000	1.100000e+000	1.100287e+000
2.502280000000000e-008	0.000000e+000	1.100000e+000	1.101048e+000
2.502600000000000e-008	0.000000e+000	1.100000e+000	1.101155e+000
2.503239999999999e-008	0.000000e+000	1.100000e+000	1.100606e+000
2.504519999999999e-008	0.000000e+000	1.100000e+000	1.100181e+000
2.507079999999998e-008	0.000000e+000	1.100000e+000	1.100052e+000
2.512199999999995e-008	0.000000e+000	1.100000e+000	1.100001e+000
2.522439999999989e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.580045267857128e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.637650535714266e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.695255803571404e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.752861071428542e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.810466339285680e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.868071607142819e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.925676874999957e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.951171875000000e-008	0.000000e+000	1.100000e+000	1.099997e+000
2.954171875000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.966171874999997e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.983171874999995e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.985433035714281e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.987694196428568e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.989955357142854e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.992216517857141e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.994477678571428e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.996738839285714e-008	0.000000e+000	1.100000e+000	1.100000e+000
2.999000000000001e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.000100000000001e-008	1.100000e-001	1.100000e+000	1.100762e+000
3.000300000000001e-008	3.300000e-001	1.100000e+000	1.101531e+000
3.000600000000000e-008	6.600000e-001	1.100000e+000	1.101628e+000
3.001000000000000e-008	1.100000e+000	1.100000e+000	1.101329e+000
3.001040000000000e-008	1.100000e+000	1.100000e+000	1.100925e+000
3.001120000000000e-008	1.100000e+000	1.100000e+000	1.100185e+000
3.001280000000000e-008	1.100000e+000	1.100000e+000	1.099321e+000
3.001600000000000e-008	1.100000e+000	1.100000e+000	1.098911e+000
3.002240000000000e-008	1.100000e+000	1.100000e+000	1.099236e+000
3.003519999999999e-008	1.100000e+000	1.100000e+000	1.099769e+000
3.006079999999998e-008	1.100000e+000	1.100000e+000	1.099983e+000
3.011199999999995e-008	1.100000e+000	1.100000e+000	1.100001e+000
3.021439999999990e-008	1.100000e+000	1.100000e+000	1.100000e+000
3.041919999999979e-008	1.100000e+000	1.100000e+000	1.100000e+000
3.424676874999957e-008	1.100000e+000	1.100000e+000	1.100000e+000
3.452171875000000e-008	1.100000e+000	1.100000e+000	1.099998e+000
3.455171874999998e-008	1.100000e+000	1.100000e+000	1.100001e+000
3.484171874999973e-008	1.100000e+000	1.100000e+000	1.100000e+000
3.500000000000001e-008	1.100000e+000	1.100000e+000	1.100000e+000
3.501000000000001e-008	1.100000e+000	1.100000e+000	1.100000e+000
3.501100000000001e-008	9.900000e-001	1.100000e+000	1.099233e+000
3.501300000000000e-008	7.700000e-001	1.100000e+000	1.098325e+000
3.501600000000000e-008	4.400000e-001	1.100000e+000	1.098225e+000
3.502000000000001e-008	0.000000e+000	1.100000e+000	1.099065e+000
3.502040000000001e-008	0.000000e+000	1.100000e+000	1.099531e+000
3.502120000000000e-008	0.000000e+000	1.100000e+000	1.100287e+000
3.502280000000000e-008	0.000000e+000	1.100000e+000	1.101048e+000
3.502600000000001e-008	0.000000e+000	1.100000e+000	1.101155e+000
3.503240000000000e-008	0.000000e+000	1.100000e+000	1.100606e+000
3.504519999999999e-008	0.000000e+000	1.100000e+000	1.100181e+000
3.507079999999998e-008	0.000000e+000	1.100000e+000	1.100052e+000
3.512199999999996e-008	0.000000e+000	1.100000e+000	1.100001e+000
3.522439999999990e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.580045267857128e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.637650535714267e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.695255803571404e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.752861071428543e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.810466339285681e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.868071607142819e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.925676874999957e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.951171875000000e-008	0.000000e+000	1.100000e+000	1.099997e+000
3.954171875000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.966171874999997e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.983171874999994e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.985433035714281e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.987694196428567e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.989955357142854e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.992216517857141e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.994477678571427e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.996738839285714e-008	0.000000e+000	1.100000e+000	1.100000e+000
3.999000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.000100000000000e-008	1.100000e-001	1.100000e+000	1.100762e+000
4.000300000000000e-008	3.300000e-001	1.100000e+000	1.101531e+000
4.000600000000000e-008	6.600000e-001	1.100000e+000	1.101628e+000
4.001000000000000e-008	1.100000e+000	1.100000e+000	1.101329e+000
4.001040000000000e-008	1.100000e+000	1.100000e+000	1.100925e+000
4.001120000000000e-008	1.100000e+000	1.100000e+000	1.100185e+000
4.001280000000000e-008	1.100000e+000	1.100000e+000	1.099321e+000
4.001600000000000e-008	1.100000e+000	1.100000e+000	1.098911e+000
4.002239999999999e-008	1.100000e+000	1.100000e+000	1.099236e+000
4.003519999999999e-008	1.100000e+000	1.100000e+000	1.099769e+000
4.006079999999997e-008	1.100000e+000	1.100000e+000	1.099983e+000
4.011199999999995e-008	1.100000e+000	1.100000e+000	1.100001e+000
4.021439999999990e-008	1.100000e+000	1.100000e+000	1.100000e+000
4.041919999999979e-008	1.100000e+000	1.100000e+000	1.100000e+000
4.424676874999956e-008	1.100000e+000	1.100000e+000	1.100000e+000
4.452171875000000e-008	1.100000e+000	1.100000e+000	1.099998e+000
4.455171874999997e-008	1.100000e+000	1.100000e+000	1.100001e+000
4.484171874999973e-008	1.100000e+000	1.100000e+000	1.100000e+000
4.500000000000001e-008	1.100000e+000	1.100000e+000	1.100000e+000
4.501000000000000e-008	1.100000e+000	1.100000e+000	1.100000e+000
4.501100000000001e-008	9.900000e-001	1.100000e+000	1.099233e+000
4.501300000000000e-008	7.700000e-001	1.100000e+000	1.098325e+000
4.501600000000000e-008	4.400000e-001	1.100000e+000	1.098225e+000
4.502000000000000e-008	0.000000e+000	1.100000e+000	1.099065e+000
4.502040000000000e-008	0.000000e+000	1.100000e+000	1.099531e+000
4.502120000000000e-008	0.000000e+000	1.100000e+000	1.100287e+000
4.502280000000000e-008	0.000000e+000	1.100000e+000	1.101048e+000
4.502600000000000e-008	0.000000e+000	1.100000e+000	1.101155e+000
4.503240000000000e-008	0.000000e+000	1.100000e+000	1.100606e+000
4.504519999999999e-008	0.000000e+000	1.100000e+000	1.100181e+000
4.507079999999998e-008	0.000000e+000	1.100000e+000	1.100052e+000
4.512199999999995e-008	0.000000e+000	1.100000e+000	1.100001e+000
4.522439999999990e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.580045267857128e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.637650535714266e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.695255803571404e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.752861071428542e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.810466339285681e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.868071607142818e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.925676874999957e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.951171875000001e-008	0.000000e+000	1.100000e+000	1.099997e+000
4.954171875000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.966171874999998e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.983171874999995e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.985433035714281e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.987694196428568e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.989955357142854e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.992216517857141e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.994477678571428e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.996738839285714e-008	0.000000e+000	1.100000e+000	1.100000e+000
4.999000000000001e-008	0.000000e+000	1.100000e+000	1.100000e+000
5.000000000000000e-008	0.000000e+000	1.100000e+000	1.100000e+000
5.000100000000000e-008	1.100000e-001	1.100000e+000	1.100762e+000
5.000300000000000e-008	3.300000e-001	1.100000e+000	1.101531e+000
5.000600000000000e-008	6.600000e-001	1.100000e+000	1.101628e+000
5.001000000000000e-008	1.100000e+000	1.100000e+000	1.101329e+000
5.001040000000000e-008	1.100000e+000	1.056000e+000	1.100687e+000
5.001120000000000e-008	1.100000e+000	9.680000e-001	1.099579e+000
5.001280000000000e-008	1.100000e+000	7.920000e-001	1.098213e+000
5.001600000000000e-008	1.100000e+000	4.400000e-001	1.097216e+000
5.002000000000000e-008	1.100000e+000	0.000000e+000	1.097322e+000
5.002040000000000e-008	1.100000e+000	0.000000e+000	1.097639e+000
5.002120000000000e-008	1.100000e+000	0.000000e+000	1.098233e+000
5.002280000000000e-008	1.100000e+000	0.000000e+000	1.099184e+000
5.002600000000000e-008	1.100000e+000	0.000000e+000	1.100269e+000
5.003240000000000e-008	1.100000e+000	0.000000e+000	1.100826e+000
5.004519999999999e-008	1.100000e+000	0.000000e+000	1.100536e+000
5.007079999999998e-008	1.100000e+000	0.000000e+000	1.100065e+000
5.012199999999995e-008	1.100000e+000	0.000000e+000	1.099944e+000
5.022439999999990e-008	1.100000e+000	0.000000e+000	1.099985e+000
5.042919999999979e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.083879999999958e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.132708124999957e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.181536249999957e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.279192499999957e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.425676874999957e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.452171875000000e-008	1.100000e+000	0.000000e+000	1.100004e+000
5.455171874999997e-008	1.100000e+000	0.000000e+000	1.099999e+000
5.500000000000000e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.501000000000000e-008	1.100000e+000	0.000000e+000	1.100000e+000
5.501100000000000e-008	9.900000e-001	0.000000e+000	1.099191e+000
5.501300000000000e-008	7.700000e-001	0.000000e+000	1.098199e+000
5.501599999999999e-008	4.400000e-001	0.000000e+000	1.098160e+000
5.502000000000000e-008	0.000000e+000	0.000000e+000	1.099406e+000
5.502040000000000e-008	0.000000e+000	0.000000e+000	1.099957e+000
5.502120000000000e-008	0.000000e+000	0.000000e+000	1.100813e+000
5.502280000000000e-008	0.000000e+000	0.000000e+000	1.101452e+000
5.502600000000000e-008	0.000000e+000	0.000000e+000	1.101239e+000
5.503240000000000e-008	0.000000e+000	0.000000e+000	1.100540e+000
5.504519999999999e-008	0.000000e+000	0.000000e+000	1.100146e+000
5.506341105815648e-008	0.000000e+000	0.000000e+000	1.100046e+000
5.509983317446947e-008	0.000000e+000	0.000000e+000	1.099988e+000
5.516545439788001e-008	0.000000e+000	0.000000e+000	1.100010e+000
5.525713307565683e-008	0.000000e+000	0.000000e+000	1.100001e+000
5.536980253811667e-008	0.000000e+000	0.000000e+000	1.099996e+000
5.559514146303634e-008	0.000000e+000	0.000000e+000	1.100001e+000
5.602133217908281e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.650961342908280e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.699789467908280e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.748617592908280e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.797445717908280e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.846273842908280e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.895101967908280e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.943930092908280e-008	0.000000e+000	0.000000e+000	1.099997e+000
5.951171874999999e-008	0.000000e+000	0.000000e+000	1.099998e+000
5.965655439183438e-008	0.000000e+000	0.000000e+000	1.099999e+000
5.971032871633122e-008	0.000000e+000	0.000000e+000	1.099999e+000
5.981787736532489e-008	0.000000e+000	0.000000e+000	1.099997e+000
5.982787736532489e-008	0.000000e+000	0.000000e+000	1.099998e+000
5.984787736532489e-008	0.000000e+000	0.000000e+000	1.100001e+000
5.988787736532488e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.992000000000001e-008	0.000000e+000	0.000000e+000	1.099999e+000
5.996726419194917e-008	0.000000e+000	0.000000e+000	1.099999e+000
5.997726419194917e-008	0.000000e+000	0.000000e+000	1.100001e+000
5.998000000000000e-008	0.000000e+000	0.000000e+000	1.100001e+000
5.998547161610166e-008	0.000000e+000	0.000000e+000	1.100000e+000
5.999282969660998e-008	0.000000e+000	0.000000e+000	1.100000e+000
6.000000000000000e-008	0.000000e+000	0.000000e+000	1.100000e+000
6.000071703033900e-008	7.887334e-002	0.000000e+000	1.100722e+000
6.000215109101700e-008	2.366200e-001	0.000000e+000	1.101650e+000
6.000501921237300e-008	5.521134e-001	0.000000e+000	1.102967e+000
6.000999999999999e-008	1.100000e+000	0.000000e+000	1.106009e+000
6.001049807876270e-008	1.100000e+000	0.000000e+000	1.106132e+000
6.001149423628810e-008	1.100000e+000	0.000000e+000	1.105985e+000
6.001348655133891e-008	1.100000e+000	0.000000e+000	1.104960e+000
6.001747118144051e-008	1.100000e+000	0.000000e+000	1.102843e+000
6.002544044164371e-008	1.100000e+000	0.000000e+000	1.100505e+000
6.004137896205013e-008	1.100000e+000	0.000000e+000	1.104403e+000
6.007325600286297e-008	1.100000e+000	0.000000e+000	9.203430e-001
6.012505394589094e-008	1.100000e+000	0.000000e+000	3.308491e-001
6.018495883342219e-008	1.100000e+000	0.000000e+000	7.025860e-003
6.024854597183545e-008	1.100000e+000	0.000000e+000	1.500641e-003
6.033889478106042e-008	1.100000e+000	0.000000e+000	1.985611e-003
6.043256428252817e-008	1.100000e+000	0.000000e+000	6.994242e-004
6.058928860770020e-008	1.100000e+000	0.000000e+000	1.389174e-003
6.079633419753796e-008	1.100000e+000	0.000000e+000	8.085329e-004
6.111341518491565e-008	1.100000e+000	0.000000e+000	1.105204e-003
6.160169643491565e-008	1.100000e+000	0.000000e+000	9.065075e-004
6.208997768491565e-008	1.100000e+000	0.000000e+000	8.755652e-004
6.257825893491565e-008	1.100000e+000	0.000000e+000	8.376185e-004
6.306654018491565e-008	1.100000e+000	0.000000e+000	8.091312e-004
6.355482143491565e-008	1.100000e+000	0.000000e+000	7.738853e-004
6.404310268491565e-008	1.100000e+000	0.000000e+000	7.485971e-004
6.453138393491564e-008	1.100000e+000	0.000000e+000	8.617997e-003
6.454138393491564e-008	1.100000e+000	0.000000e+000	5.148603e-003
6.456138393491564e-008	1.100000e+000	0.000000e+000	-1.081097e-003
6.460138393491563e-008	1.100000e+000	0.000000e+000	5.541383e-004
6.468138393491562e-008	1.100000e+000	0.000000e+000	-1.451241e-004
6.484138393491559e-008	1.100000e+000	0.000000e+000	-2.102424e-003
6.485138393491558e-008	1.100000e+000	0.000000e+000	-1.248392e-003
6.487138393491558e-008	1.100000e+000	0.000000e+000	4.090761e-004
6.491138393491557e-008	1.100000e+000	0.000000e+000	2.593656e-004
6.493000000000003e-008	1.100000e+000	0.000000e+000	2.768908e-004
6.496723213016894e-008	1.100000e+000	0.000000e+000	3.769952e-004
6.497723213016893e-008	1.100000e+000	0.000000e+000	1.979224e-004
6.499000000000002e-008	1.100000e+000	0.000000e+000	2.950876e-006
6.500000000000001e-008	1.100000e+000	0.000000e+000	4.387137e-005
6.501000000000001e-008	1.100000e+000	0.000000e+000	2.379274e-004
6.501100000000001e-008	9.900000e-001	0.000000e+000	-3.211920e-004
6.501300000000001e-008	7.700000e-001	0.000000e+000	-1.022953e-003
6.501600000000001e-008	4.400000e-001	0.000000e+000	-1.006764e-003
6.502000000000001e-008	0.000000e+000	0.000000e+000	1.663072e-004
6.502040000000000e-008	0.000000e+000	0.000000e+000	6.069317e-004
6.502120000000001e-008	0.000000e+000	0.000000e+000	1.306047e-003
6.502280000000002e-008	0.000000e+000	0.000000e+000	2.058068e-003
